# SGA_ID DESI_NAME RA Dec z_desi BA G_R G_R_err V_0p4R26  V_0p4R26_err R_MAG_SB26_CORR R_MAG_SB26_ERR_CORR LOGDIST_AVG LOGDIST_AVG_ERR MAIN 
1260157 DESIXJ00411778+1551290 10.324072 15.858055 0.0800 0.3337 0.9711 0.0443 150 15 15.7509 0.1577 0.1299 0.0612 0
1262171 DESIXJ16274696+3856350 246.945683 38.943049 0.0323 0.7670 0.3956 0.0200 108 15 15.5361 0.0587 -0.0237 0.0689 0
1262424 DESIXJ10090283+4845310 152.261796 48.758619 0.0890 0.4336 0.4233 0.0586 133 22 16.1928 0.1342 0.1682 0.0785 0
1263021 DESIXJ10285726+1009258 157.238589 10.157163 0.0655 0.5926 0.7273 0.0228 141 12 15.5499 0.0944 0.1277 0.0574 0
1263435 DESIXJ22502330+0052392 342.597098 0.877550 0.0248 0.5915 0.5177 0.0109 32 7 15.8823 0.0931 0.4784 0.0930 0
1264361 DESIXJ16275247+3333241 246.968605 33.556704 0.0303 0.7493 0.4359 0.0159 62 7 16.9716 0.0635 -0.0084 0.0646 1
1264926 DESIXJ12590510-0312144 194.771270 -3.204011 0.0101 0.5581 0.3324 0.0317 42 11 16.1621 0.1021 -0.0469 0.1181 0
1265162 DESIXJ21241733+0101421 321.072202 1.028356 0.0198 0.9235 0.2312 0.0110 152 9 15.0985 0.0235 -0.3583 0.0518 0
1265232 DESIXJ16342761+3957381 248.615040 39.960581 0.0330 0.4990 0.3671 0.0109 113 11 15.9729 0.1191 -0.1024 0.0597 0
1266026 DESIXJ11273894-0002443 171.912265 -0.045632 0.0400 0.6701 0.3905 0.0170 138 11 15.8522 0.0808 -0.1226 0.0552 0
1266965 DESIXJ09253867+1833155 141.411122 18.554313 0.1205 0.5016 0.6406 0.0459 201 11 16.0622 0.1158 0.1106 0.0528 0
1267190 DESIXJ08532454+1627310 133.352240 16.458604 0.0140 0.6084 0.3883 0.0125 10 9 16.8804 0.0870 0.7629 0.3207 0
1268337 DESIXJ10242436+2850534 156.101509 28.848162 0.0490 0.8721 0.4339 0.0218 83 22 16.1020 0.0581 0.2032 0.1140 0
1270490 DESIXJ15342323+1049259 233.596807 10.823854 0.0742 0.5397 0.8322 0.0280 275 12 15.3990 0.1048 -0.1852 0.0507 1
1270728 DESIXJ15165307+4905454 229.221127 49.095938 0.0359 0.9092 0.6457 0.0071 159 24 15.4453 0.0330 -0.1829 0.0720 0
1271200 DESIXJ22422668+0111430 340.611184 1.195291 0.0474 0.7631 0.6784 0.0256 263 29 14.8202 0.0575 -0.2509 0.0608 0
1271463 DESIXJ11595626+5329446 179.984422 53.495723 0.0036 0.6788 0.6002 0.0060 96 35 15.6958 0.0779 -0.8850 0.1684 0
1272000 DESIXJ09054439+0555322 136.434947 5.925606 0.1268 0.4307 0.8929 0.0172 209 12 16.4236 0.1272 0.0295 0.0534 0
1273094 DESIXJ10144288+0840540 153.678647 8.681666 0.0685 0.6967 0.5887 0.0206 83 15 15.6607 0.0722 0.4314 0.0798 1
1274185 DESIXJ14272448+0304202 216.851995 3.072280 0.0240 0.8485 0.4119 0.0072 46 18 15.3250 0.0359 0.4087 0.1834 0
1277028 DESIXJ12501381+0734447 192.557551 7.579075 0.0383 0.7815 0.5428 0.0221 32 17 13.8276 0.0534 1.1296 0.2423 0
1277379 DESIXJ12371718+1416475 189.321563 14.279873 0.0463 0.6305 0.3063 0.0385 174 12 15.6557 0.0909 -0.1554 0.0540 0
1278444 DESIXJ22371602-0059324 339.316758 -0.992330 0.0557 0.4207 0.4982 0.0400 109 18 16.1030 0.1319 0.0854 0.0787 0
1279645 DESIXJ08512589+1335489 132.857864 13.596926 0.1354 0.7076 0.6888 0.0265 126 14 16.5274 0.0708 0.3405 0.0623 0
1280870 DESIXJ15322375+1038465 233.098960 10.646245 0.0779 0.7637 0.4767 0.0224 179 5 16.1412 0.0580 -0.0595 0.0484 0
1281125 DESIXJ00434005-1035050 10.916864 -10.584715 0.0518 0.5256 0.3029 0.0201 113 11 15.4060 0.1058 0.1762 0.0593 0
1283051 DESIXJ12265505+1848081 186.729392 18.802249 0.1189 0.3357 0.7084 0.0495 160 12 16.3589 0.1541 0.1743 0.0564 0
1283395 DESIXJ15314343+0259024 232.930973 2.983996 0.1214 0.4064 0.6682 0.0504 238 11 16.8896 0.1360 -0.1555 0.0521 1
1285415 DESIXJ12272629-0051525 186.859541 -0.864588 0.0405 0.4402 0.3690 0.0433 67 11 16.0108 0.1283 0.2764 0.0801 1
1285436 DESIXJ13535169+3248019 208.465369 32.800532 0.0355 0.8008 0.4745 0.0167 114 6 15.0968 0.0531 0.0794 0.0516 0
1285693 DESIXJ11005803+5847024 165.241778 58.783996 0.0454 0.7603 0.4447 0.0153 100 15 16.4170 0.0609 -0.0154 0.0714 0
1287370 DESIXJ00181047-0004284 4.543607 -0.074569 0.0393 0.4654 0.4161 0.0389 41 11 17.1872 0.1276 0.2902 0.1184 0
1288364 DESIXJ12171456+0856325 184.310669 8.942353 0.0050 0.6167 0.5749 0.0034 101 42 13.6843 0.0876 -0.3344 0.1928 0
1288812 DESIXJ02042483-0248414 31.103457 -2.811512 0.0749 0.4836 0.8916 0.0214 212 12 15.4977 0.1338 -0.0520 0.0536 0
1288890 DESIXJ10170169+1655536 154.257057 16.931564 0.0279 0.7500 0.6219 0.0038 102 15 16.0231 0.0553 -0.1218 0.0723 0
1289045 DESIXJ09560865+5813517 149.036043 58.231027 0.0298 0.9600 0.3065 0.0095 36 28 15.9277 0.0311 0.5014 0.2963 0
1289065 DESIXJ10383621+0645213 159.650893 6.755929 0.0675 0.8944 0.6214 0.0184 213 9 15.9214 0.0426 -0.1790 0.0494 0
1289069 DESIXJ08484792+1900252 132.199654 19.007000 0.0140 0.6143 0.5291 0.0148 70 15 16.7161 0.0859 -0.3354 0.0942 0
1289615 DESIXJ09260603+4857404 141.525124 48.961234 0.0270 0.6494 0.3754 0.0104 37 20 16.3707 0.0865 0.3436 0.2504 0
1290087 DESIXJ22585323+1321316 344.721782 13.358778 0.0240 0.8287 0.7893 0.0182 181 17 14.5650 0.0401 -0.2676 0.0572 0
1290126 DESIXJ21281137+1040097 322.047391 10.669370 0.0615 0.5124 0.5348 0.0317 154 11 15.6904 0.1111 0.0047 0.0547 0
1290388 DESIXJ10240294+2506210 156.012236 25.105835 0.0212 0.5101 0.7236 0.0201 212 25 15.8141 0.1093 -0.6239 0.0644 0
1290437 DESIXJ22343680+0010245 338.653336 0.173482 0.0155 0.4378 0.4387 0.0057 66 11 14.6052 0.1256 0.1045 0.0783 1
1291205 DESIXJ11034340+4544034 165.930834 45.734268 0.0250 0.3896 0.3866 0.0263 60 10 15.9552 0.1402 0.1336 0.0793 0
1291271 DESIXJ16432685+3931449 250.861874 39.529139 0.0208 0.6445 0.3242 0.0153 25 15 17.2484 0.0826 0.2846 0.2623 0
1294442 DESIXJ01351866+0044250 23.827767 0.740284 0.0862 0.8507 0.4460 0.0220 138 15 16.1576 0.0438 0.1260 0.0616 0
1294834 DESIXJ10583269+4846518 164.636189 48.781047 0.0023 0.4235 0.2588 0.0144 16 11 15.7729 0.1308 -0.0264 0.2916 0
1295100 DESIXJ15331949+3841543 233.331195 38.698431 0.0603 0.7265 0.3926 0.0108 27 17 16.9757 0.0676 0.7444 0.2660 0
1295553 DESIXJ12004749-0325123 180.197893 -3.420095 0.0050 0.6384 0.3172 0.0253 47 12 15.7319 0.0852 -0.2763 0.1146 0
1295741 DESIXJ15432005+4359497 235.833546 43.997126 0.0582 0.5502 0.7533 0.0123 154 17 16.0675 0.1033 -0.1013 0.0616 0
1296851 DESIXJ12341482+1104174 188.561757 11.071497 0.0047 0.8991 0.7414 0.0040 71 53 13.6385 0.0346 -0.1274 0.2939 0
1297431 DESIXJ16561707+1733190 254.071116 17.555275 0.0529 0.8784 0.4164 0.0103 38 21 17.0504 0.0312 0.4921 0.2461 0
1298971 DESIXJ04350620-0025475 68.775848 -0.429853 0.0459 0.6705 0.3748 0.0165 85 11 16.6316 0.0780 0.0497 0.0670 0
1299576 DESIXJ16385416+4211314 249.725665 42.192043 0.0274 0.8331 0.3190 0.0081 18 13 16.4672 0.0487 0.7670 0.2962 0
1303336 DESIXJ17364864+1317389 264.202678 13.294128 0.0211 0.3306 0.8464 0.0217 167 20 13.8613 0.1552 -0.1166 0.0665 0
1304397 DESIXJ12420780+1817414 190.532482 18.294840 0.0734 0.1724 0.8368 0.0250 181 11 15.2044 0.1839 0.1025 0.0562 0
1304568 DESIXJ03380985-0305163 54.541055 -3.087860 0.0370 0.3076 0.9558 0.0137 196 20 14.0840 0.1542 -0.0151 0.0622 0
1304805 DESIXJ08094561+2552500 122.440039 25.880548 0.0251 0.8158 0.4101 0.0206 41 15 15.1093 0.0493 0.5460 0.1656 0
1305678 DESIXJ11201658+0042156 170.069100 0.704323 0.0194 0.5053 0.4198 0.0116 69 21 15.8453 0.1111 -0.0144 0.1324 1
1306004 DESIXJ16401498+1528347 250.062423 15.476303 0.0879 0.6411 0.6924 0.0217 205 14 16.2363 0.0815 -0.1073 0.0539 0
1307146 DESIXJ00360739+3000545 9.030790 30.015148 0.0252 0.1672 0.6200 0.0316 107 11 14.2866 0.1881 0.1167 0.0637 0
1308102 DESIXJ03022726-0905296 45.613573 -9.091565 0.0574 0.2871 0.6572 0.0513 165 5 15.7481 0.1646 -0.0825 0.0521 0
1309001 DESIXJ21170561+1107124 319.273369 11.120110 0.0697 0.7567 0.6509 0.0196 161 19 15.0872 0.0567 0.1517 0.0629 0
1309335 DESIXJ21164379+0010127 319.182472 0.170188 0.0440 0.6666 0.6982 0.0104 127 14 15.3990 0.0766 0.0314 0.0613 1
1309485 DESIXJ10174107-0203020 154.421145 -2.050550 0.0593 0.5301 0.7711 0.0282 199 10 14.8618 0.1082 0.0222 0.0519 0
1309706 DESIXJ01204497+0820537 20.187379 8.348252 0.0138 0.7971 0.3743 0.0193 20 12 16.3830 0.0530 0.4007 0.2681 0
1311499 DESIXJ09410683+1130202 145.278459 11.505607 0.0222 0.2011 0.6965 0.0238 123 19 13.5847 0.1784 0.1637 0.0756 0
1313240 DESIXJ04145877-1327467 63.744888 -13.462981 0.0290 0.9083 0.7957 0.0064 102 52 15.8411 0.0331 -0.0836 0.2344 0
1313577 DESIXJ11342105-0500251 173.587715 -5.006972 0.0478 0.6687 0.3832 0.0214 22 13 17.6274 0.0770 0.6575 0.2607 0
1313848 DESIXJ16084494+3040599 242.187233 30.683319 0.0500 0.9045 0.4830 0.0059 35 23 16.3637 0.0281 0.6537 0.2793 0
1315501 DESIXJ02031694-0128340 30.820569 -1.476121 0.0208 0.3407 0.3886 0.0386 77 10 16.0932 0.1515 -0.1420 0.0699 0
1316888 DESIXJ01415265-0452350 25.469360 -4.876389 0.0371 0.3662 0.9334 0.0258 276 17 12.8330 0.1427 0.0243 0.0546 0
1317577 DESIXJ15154834+2001210 228.951409 20.022511 0.0364 0.5810 0.6288 0.0368 157 17 14.1164 0.0968 0.1043 0.0615 0
1317598 DESIXJ00174706-0309480 4.446093 -3.163321 0.0184 0.4536 0.3204 0.0461 24 5 15.9742 0.1289 0.5111 0.1028 0
1317863 DESIXJ00280336-0258377 7.014020 -2.977149 0.0643 0.4838 0.7198 0.0216 213 11 15.3768 0.1152 -0.1021 0.0522 1
1318733 DESIXJ01325003-1236129 23.208450 -12.603595 0.0436 0.4745 0.3733 0.0392 67 18 15.0382 0.1194 0.4818 0.1195 0
1320681 DESIXJ19164192+6358170 289.174659 63.971400 -0.0005 0.8078 0.4935 0.0025 38 24 13.0535 0.0499 -0.7734 0.2671 0
1321240 DESIXJ23575984+0130028 359.499315 1.500765 0.0819 0.2968 0.8954 0.0463 157 15 14.6739 0.1611 0.3244 0.0613 0
1321978 DESIXJ02054416-0533565 31.433998 -5.565700 0.0756 0.4817 0.3547 0.0235 82 4 16.4712 0.1179 0.3100 0.0529 1
1322662 DESIXJ00461406-0802406 11.558577 -8.044619 0.0486 0.7753 0.5450 0.0084 161 15 15.3101 0.0582 -0.0380 0.0582 0
1322746 DESIXJ15492282+4856201 237.345087 48.938908 0.0346 0.9550 0.4999 0.0075 114 33 15.9032 0.0358 -0.1133 0.1279 0
1326851 DESIXJ22412694-0426407 340.362232 -4.444634 0.0030 0.5419 0.7124 0.0028 76 8 11.6941 0.1021 -0.2952 0.0617 0
1327853 DESIXJ07073125+6248057 106.880193 62.801588 0.0450 0.3657 0.8627 0.0311 206 5 14.9827 0.1435 -0.1461 0.0508 1
1330202 DESIXJ13484113+2814240 207.171354 28.239991 0.0563 0.6073 0.4654 0.0218 118 12 15.2830 0.0939 0.2101 0.0607 0
1331983 DESIXJ23153825-0430167 348.909365 -4.504634 0.0172 0.5834 0.3840 0.0108 26 16 16.3005 0.0924 0.3600 0.2686 0
1332442 DESIXJ12454787-0025549 191.449452 -0.431926 0.0056 0.5750 0.3541 0.0159 22 12 15.6103 0.0954 0.2148 0.2493 0
1332631 DESIXJ21245942-1125505 321.247595 -11.430693 0.0302 0.4513 0.7622 0.0116 170 11 14.3972 0.1216 -0.0893 0.0538 1
1332837 DESIXJ00291504+0251506 7.312672 2.864048 0.0141 0.3784 0.8235 0.0124 330 21 10.7515 0.1433 -0.1060 0.0547 0
1333138 DESIXJ03351378-0113057 53.807414 -1.218255 0.0358 0.5548 0.8652 0.0132 190 5 14.1274 0.0999 -0.0216 0.0491 1
1333185 DESIXJ18194779+4756423 274.949125 47.945093 0.0251 0.8081 0.4955 0.0144 63 18 14.6616 0.0522 0.3436 0.1223 1
1334494 DESIXJ10240758-0537546 156.031577 -5.631834 0.0175 0.1587 0.6825 0.0190 141 10 13.2854 0.1876 0.0496 0.0575 0
1334765 DESIXJ02262309+2430420 36.596211 24.511678 0.0321 0.8285 0.5874 0.0247 67 15 15.6291 0.0423 0.2324 0.0954 0
1334901 DESIXJ10141728-0505309 153.571980 -5.091919 0.0566 0.3817 0.7327 0.0278 184 5 14.9998 0.1389 0.0156 0.0506 0
1335034 DESIXJ14374980+5854380 219.457514 58.910556 0.0316 0.6180 0.5598 0.0133 17 11 16.4165 0.0884 0.8560 0.2727 0
1335995 DESIXJ00504214+0913051 12.675567 9.218075 0.0813 0.3784 0.9399 0.0386 282 6 15.0139 0.1402 -0.0857 0.0503 0
1337125 DESIXJ22534606+0628231 343.441927 6.473073 0.0237 0.8474 0.3704 0.0087 71 8 15.2018 0.0417 0.1414 0.0623 0
1338191 DESIXJ12314801-0258131 187.950041 -2.970312 0.0078 0.6702 0.3330 0.0206 64 14 14.7392 0.0765 -0.1095 0.0933 1
1339110 DESIXJ21174130-0356294 319.422101 -3.941512 0.0611 0.6624 0.6116 0.0242 135 13 15.6567 0.0786 0.0767 0.0591 0
1339961 DESIXJ11162281+0435355 169.095024 4.593197 0.0816 0.7568 0.5645 0.0184 76 15 16.3765 0.0599 0.4177 0.0875 0
1340832 DESIXJ11340390+0258243 173.516257 2.973424 0.0199 0.7122 0.7736 0.0277 117 31 14.9954 0.0699 -0.1333 0.1132 0
1341092 DESIXJ14033462+0151297 210.894268 1.858237 0.0242 0.5460 0.3606 0.0205 32 14 17.5703 0.1025 0.1800 0.1983 0
1341484 DESIXJ12232936+5436248 185.872323 54.606876 0.0863 0.2759 0.7311 0.0527 191 10 15.9027 0.1675 -0.0107 0.0546 1
1341691 DESIXJ09233757-0627176 140.906534 -6.454886 0.0335 0.7009 0.4794 0.0109 82 12 15.2891 0.0678 0.2275 0.0722 1
1341836 DESIXJ18400047+6556100 280.001938 65.936110 0.0369 0.4771 0.4727 0.0389 110 11 16.0191 0.1215 -0.0813 0.0609 0
1342419 DESIXJ01394933-0233304 24.955532 -2.558446 0.0333 0.6705 0.3871 0.0176 14 9 16.0179 0.0788 1.0888 0.2835 0
1343114 DESIXJ11134570-0346220 168.440417 -3.772777 0.0515 0.8641 2.7309 0.0698 80 16 13.6026 0.0879 0.6391 0.0893 0
1343903 DESIXJ06593813+5411475 104.908894 54.196537 0.0437 0.7399 0.6058 0.0736 358 15 13.0152 0.0684 -0.1513 0.0498 0
1344762 DESIXJ08010585+6144428 120.274357 61.745215 0.0399 0.7449 0.7192 0.0122 200 18 14.8710 0.0701 -0.1689 0.0572 1
1345274 DESIXJ18194910+5224375 274.954591 52.410412 0.0522 0.7817 0.5270 0.0272 245 16 15.5187 0.0594 -0.3077 0.0524 0
1347014 DESIXJ08473520+0033427 131.896652 0.561857 0.0583 0.5861 0.4967 0.0174 114 12 16.3546 0.0938 0.0327 0.0609 1
1351554 DESIXJ08041936+3742336 121.080686 37.709324 0.0188 0.7274 0.4602 0.0117 47 8 16.4754 0.0640 0.0364 0.0781 0
1353925 DESIXJ16332326+0059443 248.346896 0.995626 0.0247 0.7709 0.6101 0.0203 137 16 15.1062 0.0533 -0.1776 0.0627 1
1354457 DESIXJ12435106+1128012 190.962770 11.466988 0.0032 0.4403 0.6442 0.0090 234 23 14.4534 0.1289 -1.1397 0.0603 0
1354467 DESIXJ12202015+0947497 185.083957 9.797146 0.0040 0.6995 0.4269 0.0196 43 18 16.9882 0.0707 -0.5785 0.1981 0
1355613 DESIXJ01035831-0836321 15.992971 -8.608916 0.0382 0.4234 0.3785 0.0462 64 11 15.7729 0.1315 0.3094 0.0777 0
1356066 DESIXJ09290486+3420437 142.270270 34.345481 0.0229 0.7938 0.3650 0.0078 55 10 16.5751 0.0501 0.0020 0.0811 0
1359641 DESIXJ12582233+6155465 194.593021 61.929580 0.0532 0.4593 0.7143 0.0349 172 13 15.0623 0.1266 0.0082 0.0563 0
1359852 DESIXJ15122835+1349438 228.118138 13.828835 0.0659 0.6308 0.7890 0.0265 29 30 15.8617 0.0893 0.9893 0.3270 0
1361624 DESIXJ12171609+5057160 184.317061 50.954447 0.0296 0.8600 0.3234 0.0152 89 19 16.1671 0.0445 -0.0601 0.0935 0
1362298 DESIXJ15292471+2559483 232.352953 25.996737 0.0068 0.5536 0.2381 0.0273 11 9 15.7308 0.1118 0.6112 0.3063 0
1362811 DESIXJ15021199+1220130 225.549953 12.336943 0.1102 0.3783 0.8557 0.0980 221 26 16.8407 0.1567 -0.1467 0.0651 0
1362941 DESIXJ13291859+0637127 202.327445 6.620208 0.1170 0.5808 0.4496 0.0238 172 9 16.7122 0.0968 0.0590 0.0520 0
1363005 DESIXJ07494139+3016022 117.422446 30.267267 0.0591 0.3447 0.8493 0.0526 195 21 15.6050 0.1533 -0.1211 0.0634 0
1364227 DESIXJ08230722+4705327 125.780073 47.092426 0.0140 0.9666 0.3970 0.0074 30 17 15.6379 0.0219 0.3446 0.2554 0
1364483 DESIXJ14030132+6225547 210.755489 62.431859 0.0362 0.6783 0.4934 0.0144 105 13 15.1794 0.0802 0.1132 0.0645 1
1365622 DESIXJ10083496+0709220 152.145682 7.156122 0.1640 0.4722 0.5406 0.0487 138 5 17.0545 0.1233 0.2718 0.0508 1
1367232 DESIXJ17031058+6534181 255.794083 65.571707 0.0263 0.5608 0.4014 0.0255 75 11 15.8646 0.1034 0.0219 0.0726 0
1367576 DESIXJ11591154-0142254 179.798073 -1.707065 0.0203 0.8134 0.4163 0.0100 44 16 15.7967 0.0486 0.2787 0.1740 1
1368596 DESIXJ09421284+6828513 145.553510 68.480910 0.0532 0.5300 0.3215 0.0404 70 11 16.6719 0.1105 0.2205 0.0771 0
1368709 DESIXJ14453004+5047009 221.375172 50.783594 0.0613 0.9250 0.4291 0.0181 50 24 15.8451 0.0297 0.6331 0.2256 0
1370065 DESIXJ15124076+2538015 228.169835 25.633761 0.0046 0.6926 0.3305 0.0127 31 7 15.6677 0.0753 -0.1179 0.0958 0
1370315 DESIXJ13034323+6651107 195.930121 66.852986 0.0790 0.7339 0.8860 0.0127 213 24 15.6273 0.0664 -0.0559 0.0620 0
1370320 DESIXJ15073319+0451151 226.888293 4.854204 0.0355 0.7919 0.5589 0.0174 24 12 15.3970 0.0499 0.9229 0.2287 0
1370645 DESIXJ13094186+1619548 197.424406 16.331903 0.0813 0.5297 0.5915 0.0464 102 26 16.1725 0.1093 0.2886 0.1094 0
1372178 DESIXJ16071883+1213303 241.828464 12.225094 0.0633 0.7484 0.4640 0.0098 135 13 16.3991 0.0581 -0.0383 0.0577 1
1372580 DESIXJ10051042+1447153 151.293404 14.787581 0.0845 0.9189 0.6233 0.0116 343 14 15.5064 0.0201 -0.2793 0.0490 0
1372884 DESIXJ10243221+0632307 156.134229 6.541867 0.0417 0.4906 0.2096 0.0504 50 12 16.3524 0.1206 0.3696 0.1089 0
1373187 DESIXJ14573835+0923266 224.409782 9.390729 0.0308 0.5647 0.4643 0.0159 42 12 15.8423 0.1003 0.4613 0.1311 0
1374933 DESIXJ11120042+0407490 168.001750 4.130276 0.0300 0.9122 0.7139 0.0103 255 23 14.7984 0.0277 -0.3798 0.0569 0
1375002 DESIXJ07490904+4326054 117.287653 43.434825 0.0426 0.6216 0.5748 0.0219 48 14 17.0842 0.0889 0.2460 0.1257 0
1375726 DESIXJ10070532+1828186 151.772186 18.471823 0.1084 0.9316 0.8396 0.0316 268 31 16.2753 0.0369 -0.1569 0.0627 0
1378847 DESIXJ16323816+4127306 248.159005 41.458499 0.0324 0.4289 0.3510 0.0265 83 5 16.0329 0.1300 0.0205 0.0551 0
1379060 DESIXJ10541971+6113142 163.582122 61.220618 0.0337 0.7317 0.3270 0.0139 96 15 16.3181 0.0634 -0.0833 0.0754 0
1379118 DESIXJ10401252+3350046 160.052170 33.834616 0.0843 0.5518 0.6588 0.0288 178 11 16.4095 0.1046 -0.0735 0.0535 0
1379324 DESIXJ07472190+4655067 116.841244 46.918539 0.0891 0.4169 0.9765 0.0379 161 5 16.6674 0.1342 -0.0625 0.0507 0
1381471 DESIXJ15194491+0624460 229.937140 6.412790 0.1426 0.5817 0.7139 0.0189 246 14 16.1907 0.0953 0.0579 0.0520 0
1382192 DESIXJ11353169+5348092 173.882049 53.802557 0.0712 0.6970 0.5040 0.0280 411 26 15.3852 0.0797 -0.4434 0.0528 0
1382234 DESIXJ17254875+6157468 261.453127 61.962988 0.0854 0.8639 0.7409 0.0119 289 11 15.3867 0.0407 -0.1586 0.0489 0
1382677 DESIXJ10332062+2358136 158.335913 23.970457 0.0834 0.7133 0.5302 0.0491 23 13 15.7959 0.0720 1.2267 0.2549 0
1382772 DESIXJ11564553-0117351 179.189721 -1.293084 0.0192 0.8921 0.5179 0.0063 87 21 14.6864 0.0328 0.0780 0.1038 1
1383913 DESIXJ11443062+1609482 176.127592 16.163379 0.0110 0.6675 0.7088 0.0126 872 27 15.0092 0.0781 -1.5626 0.0489 0
1384848 DESIXJ11151512+5832251 168.812993 58.540292 0.0500 0.8716 0.6029 0.0097 107 24 14.3994 0.0356 0.3959 0.0980 0
1385147 DESIXJ16410976+4210072 250.290652 42.168662 0.0279 0.7321 0.3914 0.0065 22 14 16.4448 0.0697 0.6291 0.2717 0
1385518 DESIXJ10404077+0521577 160.169893 5.366017 0.0335 0.8337 0.4902 0.0133 65 19 16.8086 0.0504 0.0582 0.1269 0
1386348 DESIXJ12511790+1109476 192.824592 11.163216 0.0247 0.8373 0.7789 0.0145 112 28 15.1743 0.0405 -0.0518 0.1079 0
1386522 DESIXJ10372402+4034146 159.350087 40.570715 0.0392 0.4117 0.3409 0.0194 62 10 15.6321 0.1398 0.3534 0.0792 0
1387397 DESIXJ01305414-0649409 22.725591 -6.828025 0.0061 0.7091 0.6788 0.0041 31 25 13.6356 0.0644 0.2888 0.3018 0
1388577 DESIXJ18345850+5004590 278.743752 50.083056 0.0446 0.6788 0.4639 0.0081 102 5 16.1335 0.0761 0.0033 0.0514 1
1390104 DESIXJ06442041+5630364 101.085048 56.510109 0.1250 0.8495 0.6695 0.0083 231 18 15.7183 0.0485 0.0974 0.0549 0
1392075 DESIXJ10272021-0240334 156.834191 -2.675933 0.0190 0.2989 0.6103 0.0215 87 33 14.4673 0.1586 0.1236 0.1784 0
1392165 DESIXJ02154268-1223490 33.927828 -12.396934 0.0591 0.3732 0.2786 0.0201 69 10 16.7086 0.1392 0.2521 0.0721 0
1392250 DESIXJ01432632-0608479 25.859663 -6.146650 0.0641 0.3040 0.3723 0.0427 119 10 16.3629 0.1697 0.0436 0.0589 0
1393154 DESIXJ17493744+5637067 267.405985 56.618524 0.0656 0.5909 0.7520 0.0368 359 12 15.1244 0.0981 -0.3459 0.0496 0
1393185 DESIXJ23242346-0006273 351.097752 -0.107573 0.0090 0.5488 0.4111 0.0085 24 11 14.6340 0.1069 0.4118 0.2095 0
1397342 DESIXJ08533302-0249228 133.387575 -2.823008 0.0406 0.8867 0.4939 0.0103 51 8 16.0472 0.0392 0.4225 0.0778 0
1397619 DESIXJ02304086-1220237 37.670261 -12.339913 0.0339 0.6489 0.4370 0.0116 97 13 15.3257 0.0983 0.1043 0.0672 0
1397868 DESIXJ14390165+5111242 219.756878 51.190060 0.0663 0.6318 0.5595 0.0155 101 12 15.7976 0.0862 0.2555 0.0645 0
1401443 DESIXJ22434087+2655396 340.920286 26.927679 0.1245 0.5807 0.5835 0.0455 135 9 16.7274 0.1029 0.2374 0.0540 0
1404716 DESIXJ22204148-0638305 335.172843 -6.641817 0.0093 0.3970 0.5050 0.0436 40 12 16.3471 0.1377 -0.2312 0.1304 0
1404901 DESIXJ22263907+0552543 336.662782 5.881761 0.0479 0.8824 0.7369 0.0070 191 21 14.7505 0.0346 -0.0441 0.0607 0
1405464 DESIXJ23450637+0115522 356.276548 1.264505 0.0378 0.9622 0.4616 0.0071 177 31 15.8341 0.0101 -0.3146 0.0791 0
1405688 DESIXJ00054669-0628371 1.444558 -6.476967 0.1029 0.7740 0.6055 0.0350 75 16 15.6062 0.0565 0.6970 0.0928 0
1407733 DESIXJ16540461+1034537 253.519225 10.581593 0.0318 0.3045 0.7011 0.0282 121 10 14.4818 0.1553 0.1248 0.0584 1
1409540 DESIXJ02465587-1508574 41.732803 -15.149274 0.0278 0.7290 0.4783 0.0107 16 13 16.2697 0.0671 0.8529 0.3008 0
1409674 DESIXJ01191672+0216130 19.819656 2.270266 0.0452 0.7812 0.3684 0.0155 50 13 16.2199 0.0521 0.4238 0.1142 0
1411987 DESIXJ14540187+1004509 223.507807 10.080814 0.0293 0.3796 0.2747 0.0189 32 11 15.0396 0.1399 0.7766 0.1640 0
1412816 DESIXJ08571163-0220496 134.298445 -2.347100 0.0400 0.4560 0.5034 0.0225 131 11 14.6562 0.1224 0.1373 0.0571 1
1415507 DESIXJ04294222+0039044 67.425901 0.651227 0.0121 0.8401 0.8366 0.0010 86 41 14.2998 0.0444 -0.0594 0.2243 1
1415614 DESIXJ10201263-0308121 155.052610 -3.136689 0.0488 0.2996 0.5710 0.0440 125 5 15.5972 0.1595 0.0643 0.0526 1
1416687 DESIXJ11061269+6105229 166.552859 61.089698 0.0449 0.3702 0.4045 0.0235 66 10 15.7116 0.1443 0.3644 0.0760 0
1417457 DESIXJ07361668+4037540 114.069511 40.631674 0.0882 0.4333 0.5855 0.0411 93 3 16.9562 0.1324 0.1625 0.0516 0
1419248 DESIXJ02172429+1225427 34.351224 12.428533 0.0509 0.4276 0.7158 0.0393 130 11 15.3158 0.1296 0.1031 0.0576 0
1420997 DESIXJ00170514+0443447 4.271434 4.729074 0.0439 0.4377 0.3014 0.0514 24 10 15.8219 0.1301 0.9168 0.2000 0
1421106 DESIXJ01474985-0018139 26.957719 -0.303874 0.0183 0.6060 0.4050 0.0103 33 16 16.5158 0.0891 0.2065 0.2302 0
1422412 DESIXJ07444244+4221276 116.176831 42.357676 0.0390 0.7382 0.6036 0.0143 142 12 14.5265 0.0633 0.1082 0.0562 0
1424377 DESIXJ12443343-0219083 191.139287 -2.318984 0.0053 0.5898 0.3486 0.0029 30 7 14.5136 0.0920 0.2350 0.1020 0
