SGA_ID,Predicted_Type_spiral,Predicted_Type_elliptical,Predicted_Type_irregular,Predicted_Type_lenticular,Predicted_Type
1364540.0,Spiral,Other,Other,Other,Spiral
1364483.0,Spiral,Other,Other,Other,Spiral
1364248.0,Spiral,Other,Other,Other,Spiral
1365008.0,Spiral,Other,Other,Other,Spiral
1365842.0,Spiral,Other,Other,Other,Spiral
1365823.0,Other,Other,Irregular,Other,Irregular
1365814.0,Other,Other,Irregular,Other,Irregular
1365709.0,Other,Other,Irregular,Other,Irregular
1365681.0,Spiral,Other,Other,Other,Spiral
1365677.0,Spiral,Other,Other,Other,Spiral
1365622.0,Spiral,Other,Other,Other,Spiral
1365582.0,Spiral,Other,Other,Other,Spiral
1365550.0,Spiral,Other,Other,Other,Spiral
1365547.0,Spiral,Other,Other,Other,Spiral
1365519.0,Other,Other,Irregular,Other,Irregular
1365516.0,Spiral,Other,Other,Other,Spiral
1365504.0,Spiral,Other,Irregular,Other,Irregular
1365432.0,Spiral,Other,Other,Other,Spiral
1365414.0,Spiral,Other,Other,Other,Spiral
1365051.0,Spiral,Other,Other,Other,Spiral
1365066.0,Spiral,Other,Other,Other,Spiral
1365111.0,Spiral,Other,Other,Other,Spiral
1365122.0,Spiral,Other,Other,Other,Spiral
1365127.0,Spiral,Other,Other,Other,Spiral
1365195.0,Other,Other,Irregular,Other,Irregular
1365262.0,Spiral,Other,Other,Other,Spiral
1365314.0,Spiral,Other,Other,Other,Spiral
1365367.0,Spiral,Other,Other,Other,Spiral
1365369.0,Spiral,Other,Other,Other,Spiral
1365167.0,Spiral,Other,Other,Other,Spiral
1358744.0,Spiral,Other,Other,Other,Spiral
1364227.0,Spiral,Other,Other,Other,Spiral
1364182.0,Spiral,Other,Other,Other,Spiral
1363198.0,Spiral,Other,Other,Other,Spiral
1363192.0,Spiral,Other,Other,Other,Spiral
1363186.0,Other,Other,Irregular,Other,Irregular
1363102.0,Other,Other,Irregular,Other,Irregular
1363084.0,Spiral,Other,Other,Other,Spiral
1363075.0,Spiral,Other,Other,Other,Spiral
1363060.0,Spiral,Other,Other,Other,Spiral
1363026.0,Spiral,Other,Other,Other,Spiral
1362993.0,Spiral,Other,Other,Other,Spiral
1362974.0,Spiral,Other,Other,Other,Spiral
1362929.0,Spiral,Other,Other,Other,Spiral
1362612.0,Spiral,Other,Other,Other,Spiral
1362643.0,Spiral,Other,Other,Other,Spiral
1362687.0,Spiral,Other,Other,Other,Spiral
1362697.0,Spiral,Other,Other,Other,Spiral
1363200.0,Spiral,Other,Other,Other,Spiral
1362797.0,Spiral,Other,Other,Other,Spiral
1362814.0,Other,Other,Irregular,Other,Irregular
1362823.0,Spiral,Other,Other,Other,Spiral
1362825.0,Spiral,Other,Other,Other,Spiral
1362904.0,Spiral,Other,Other,Other,Spiral
1364226.0,Spiral,Other,Other,Other,Spiral
1363206.0,Spiral,Other,Other,Other,Spiral
1363214.0,Spiral,Other,Other,Other,Spiral
1364174.0,Spiral,Other,Other,Other,Spiral
1364138.0,Spiral,Other,Other,Other,Spiral
1364129.0,Spiral,Other,Other,Other,Spiral
1364110.0,Spiral,Other,Other,Other,Spiral
1364057.0,Spiral,Other,Other,Other,Spiral
1364016.0,Spiral,Other,Other,Other,Spiral
1363947.0,Spiral,Other,Other,Other,Spiral
1363931.0,Spiral,Other,Other,Other,Spiral
1363883.0,Other,Other,Irregular,Other,Irregular
1363872.0,Spiral,Other,Other,Other,Spiral
1363215.0,Spiral,Other,Other,Other,Spiral
1363253.0,Other,Other,Irregular,Other,Irregular
1363307.0,Spiral,Other,Other,Other,Spiral
1363408.0,Other,Other,Irregular,Other,Irregular
1363209.0,Other,Other,Irregular,Other,Irregular
1363410.0,Spiral,Other,Other,Other,Spiral
1363425.0,Spiral,Other,Other,Other,Spiral
1363556.0,Spiral,Other,Other,Other,Spiral
1363603.0,Spiral,Other,Other,Other,Spiral
1363413.0,Spiral,Other,Other,Other,Spiral
1358719.0,Spiral,Other,Other,Other,Spiral
1358634.0,Other,Other,Irregular,Other,Irregular
1353444.0,Spiral,Other,Other,Other,Spiral
1353439.0,Spiral,Other,Other,Other,Spiral
1353377.0,Spiral,Other,Other,Other,Spiral
1353308.0,Other,Other,Irregular,Other,Irregular
1353299.0,Other,Other,Irregular,Other,Irregular
1353284.0,Spiral,Other,Other,Other,Spiral
1353172.0,Spiral,Other,Other,Other,Spiral
1353168.0,Spiral,Other,Other,Other,Spiral
1353118.0,Spiral,Other,Other,Other,Spiral
1353044.0,Spiral,Other,Other,Other,Spiral
1352939.0,Other,Other,Irregular,Other,Irregular
1352932.0,Spiral,Other,Other,Other,Spiral
1352863.0,Spiral,Other,Other,Other,Spiral
1352451.0,Other,Other,Irregular,Other,Irregular
1352551.0,Other,Other,Irregular,Other,Irregular
1352556.0,Spiral,Other,Other,Other,Spiral
1352575.0,Other,Other,Irregular,Other,Irregular
1353465.0,Other,Other,Irregular,Other,Irregular
1352611.0,Spiral,Other,Other,Other,Spiral
1352671.0,Spiral,Other,Other,Other,Spiral
1352683.0,Other,Other,Irregular,Other,Irregular
1352692.0,Other,Other,Irregular,Other,Irregular
1352783.0,Spiral,Other,Other,Other,Spiral
1352861.0,Spiral,Other,Other,Other,Spiral
1352433.0,Spiral,Other,Other,Other,Spiral
1353578.0,Spiral,Other,Other,Other,Spiral
1354474.0,Spiral,Other,Other,Other,Spiral
1354458.0,Spiral,Other,Other,Other,Spiral
1354457.0,Other,Other,Irregular,Other,Irregular
1354451.0,Spiral,Other,Other,Other,Spiral
1354430.0,Other,Other,Irregular,Other,Irregular
1354290.0,Spiral,Other,Other,Other,Spiral
1354286.0,Spiral,Other,Other,Other,Spiral
1354266.0,Spiral,Other,Other,Other,Spiral
1354246.0,Other,Other,Irregular,Other,Irregular
1354239.0,Spiral,Other,Other,Other,Spiral
1354235.0,Spiral,Other,Other,Other,Spiral
1354164.0,Other,Other,Irregular,Other,Irregular
1354111.0,Spiral,Other,Other,Other,Spiral
1353598.0,Spiral,Other,Other,Other,Spiral
1353661.0,Spiral,Other,Other,Other,Spiral
1353734.0,Spiral,Other,Other,Other,Spiral
1353498.0,Other,Other,Irregular,Other,Irregular
1353801.0,Spiral,Other,Other,Other,Spiral
1353925.0,Spiral,Other,Other,Other,Spiral
1353948.0,Other,Other,Irregular,Other,Irregular
1354032.0,Other,Other,Irregular,Other,Irregular
1353852.0,Spiral,Other,Other,Other,Spiral
1354480.0,Spiral,Other,Other,Other,Spiral
1352413.0,Spiral,Other,Other,Other,Spiral
1351290.0,Spiral,Other,Other,Other,Spiral
1351276.0,Spiral,Other,Other,Other,Spiral
1351274.0,Other,Other,Irregular,Other,Irregular
1351228.0,Spiral,Other,Other,Other,Spiral
1351177.0,Other,Other,Irregular,Other,Irregular
1351149.0,Spiral,Other,Other,Other,Spiral
1351109.0,Other,Other,Irregular,Other,Irregular
1351076.0,Spiral,Other,Other,Other,Spiral
1351074.0,Spiral,Other,Other,Other,Spiral
1351050.0,Other,Other,Irregular,Other,Irregular
1351030.0,Spiral,Other,Other,Other,Spiral
1350950.0,Spiral,Other,Other,Other,Spiral
1350597.0,Spiral,Other,Other,Other,Spiral
1350639.0,Spiral,Other,Other,Other,Spiral
1350699.0,Spiral,Other,Other,Other,Spiral
1350708.0,Other,Other,Irregular,Other,Irregular
1351343.0,Spiral,Other,Other,Other,Spiral
1350767.0,Other,Other,Irregular,Other,Irregular
1350791.0,Spiral,Other,Other,Other,Spiral
1350811.0,Other,Other,Irregular,Other,Irregular
1350850.0,Other,Other,Irregular,Other,Irregular
1352388.0,Other,Other,Irregular,Other,Irregular
1352375.0,Spiral,Other,Other,Other,Spiral
1352256.0,Spiral,Other,Other,Other,Spiral
1352178.0,Spiral,Other,Other,Other,Spiral
1352101.0,Spiral,Other,Other,Other,Spiral
1352067.0,Other,Other,Irregular,Other,Irregular
1351978.0,Other,Other,Irregular,Other,Irregular
1351966.0,Other,Other,Irregular,Other,Irregular
1351902.0,Spiral,Other,Other,Other,Spiral
1351863.0,Spiral,Other,Other,Other,Spiral
1351484.0,Other,Other,Irregular,Other,Irregular
1351503.0,Spiral,Other,Other,Other,Spiral
1351554.0,Other,Other,Irregular,Other,Irregular
1351599.0,Other,Other,Irregular,Other,Irregular
1351601.0,Spiral,Other,Other,Other,Spiral
1351389.0,Other,Other,Irregular,Other,Irregular
1351630.0,Spiral,Other,Other,Other,Spiral
1351735.0,Spiral,Other,Other,Other,Spiral
1351774.0,Other,Other,Irregular,Other,Irregular
1351825.0,Other,Other,Irregular,Other,Irregular
1351827.0,Other,Other,Irregular,Other,Irregular
1351843.0,Spiral,Other,Other,Other,Spiral
1351687.0,Other,Other,Irregular,Other,Irregular
1365940.0,Other,Other,Irregular,Other,Irregular
1354494.0,Other,Other,Irregular,Other,Irregular
1357443.0,Other,Other,Irregular,Other,Irregular
1357387.0,Spiral,Other,Other,Other,Spiral
1357290.0,Spiral,Other,Other,Other,Spiral
1357264.0,Other,Other,Irregular,Other,Irregular
1357246.0,Spiral,Other,Other,Other,Spiral
1357180.0,Spiral,Other,Other,Other,Spiral
1357139.0,Spiral,Other,Other,Other,Spiral
1357049.0,Spiral,Other,Other,Other,Spiral
1357037.0,Other,Other,Irregular,Other,Irregular
1357012.0,Other,Other,Irregular,Other,Irregular
1357008.0,Other,Other,Irregular,Other,Irregular
1356964.0,Spiral,Other,Other,Other,Spiral
1356963.0,Other,Other,Irregular,Other,Irregular
1356663.0,Spiral,Other,Other,Other,Spiral
1356762.0,Spiral,Other,Other,Other,Spiral
1356767.0,Other,Other,Irregular,Other,Irregular
1356812.0,Spiral,Other,Other,Other,Spiral
1357469.0,Other,Other,Irregular,Other,Irregular
1356813.0,Spiral,Other,Other,Other,Spiral
1356865.0,Other,Other,Irregular,Other,Irregular
1356921.0,Spiral,Other,Other,Other,Spiral
1356930.0,Spiral,Other,Other,Other,Spiral
1356932.0,Spiral,Other,Other,Other,Spiral
1356950.0,Spiral,Other,Other,Other,Spiral
1356864.0,Spiral,Other,Other,Other,Spiral
1357473.0,Other,Other,Irregular,Other,Irregular
1358600.0,Spiral,Other,Other,Other,Spiral
1358539.0,Spiral,Other,Other,Other,Spiral
1358536.0,Spiral,Other,Other,Other,Spiral
1358517.0,Other,Other,Irregular,Other,Irregular
1358516.0,Spiral,Other,Other,Other,Spiral
1358501.0,Spiral,Other,Other,Other,Spiral
1358481.0,Spiral,Other,Other,Other,Spiral
1358457.0,Spiral,Other,Other,Other,Spiral
1358443.0,Spiral,Other,Other,Other,Spiral
1358413.0,Other,Other,Irregular,Other,Irregular
1358308.0,Spiral,Other,Other,Other,Spiral
1358297.0,Spiral,Other,Other,Other,Spiral
1358159.0,Spiral,Other,Other,Other,Spiral
1357594.0,Other,Other,Irregular,Other,Irregular
1357664.0,Spiral,Other,Other,Other,Spiral
1357775.0,Spiral,Other,Other,Other,Spiral
1357790.0,Spiral,Other,Other,Other,Spiral
1357858.0,Spiral,Other,Other,Other,Spiral
1357928.0,Other,Other,Irregular,Other,Irregular
1357507.0,Spiral,Other,Other,Other,Spiral
1357951.0,Other,Other,Irregular,Other,Irregular
1357988.0,Spiral,Other,Other,Other,Spiral
1358026.0,Other,Other,Irregular,Other,Irregular
1358082.0,Spiral,Other,Other,Other,Spiral
1358084.0,Spiral,Other,Other,Other,Spiral
1358158.0,Spiral,Other,Other,Other,Spiral
1357969.0,Spiral,Other,Other,Other,Spiral
1354506.0,Other,Other,Irregular,Other,Irregular
1356577.0,Spiral,Other,Other,Other,Spiral
1355506.0,Spiral,Other,Other,Other,Spiral
1355414.0,Spiral,Other,Other,Other,Spiral
1355402.0,Spiral,Other,Other,Other,Spiral
1355344.0,Other,Other,Irregular,Other,Irregular
1355338.0,Spiral,Other,Other,Other,Spiral
1355318.0,Spiral,Other,Other,Other,Spiral
1355297.0,Other,Other,Irregular,Other,Irregular
1355130.0,Spiral,Other,Other,Other,Spiral
1355053.0,Other,Other,Irregular,Other,Irregular
1355039.0,Spiral,Other,Other,Other,Spiral
1355022.0,Spiral,Other,Other,Other,Spiral
1355002.0,Spiral,Other,Other,Other,Spiral
1354931.0,Other,Other,Irregular,Other,Irregular
1354549.0,Spiral,Other,Other,Other,Spiral
1354593.0,Other,Other,Irregular,Other,Irregular
1354665.0,Spiral,Other,Other,Other,Spiral
1354680.0,Other,Other,Irregular,Other,Irregular
1354744.0,Other,Other,Irregular,Other,Irregular
1354757.0,Spiral,Other,Other,Other,Spiral
1354795.0,Spiral,Other,Other,Other,Spiral
1354810.0,Spiral,Other,Other,Other,Spiral
1354822.0,Spiral,Other,Other,Other,Spiral
1354851.0,Spiral,Other,Other,Other,Spiral
1354894.0,Spiral,Other,Other,Other,Spiral
1354914.0,Spiral,Other,Other,Other,Spiral
1354784.0,Spiral,Other,Other,Other,Spiral
1356554.0,Spiral,Other,Other,Other,Spiral
1355550.0,Spiral,Other,Other,Other,Spiral
1355561.0,Spiral,Other,Other,Other,Spiral
1356533.0,Spiral,Other,Other,Other,Spiral
1356508.0,Spiral,Other,Other,Other,Spiral
1356487.0,Spiral,Other,Other,Other,Spiral
1356470.0,Other,Other,Irregular,Other,Irregular
1356418.0,Spiral,Other,Other,Other,Spiral
1356413.0,Spiral,Other,Other,Other,Spiral
1356304.0,Spiral,Other,Other,Other,Spiral
1356284.0,Other,Other,Irregular,Other,Irregular
1356201.0,Spiral,Other,Other,Other,Spiral
1356142.0,Spiral,Other,Other,Other,Spiral
1356133.0,Spiral,Other,Other,Other,Spiral
1356079.0,Spiral,Other,Other,Other,Spiral
1356066.0,Other,Other,Irregular,Other,Irregular
1355566.0,Spiral,Other,Other,Other,Spiral
1355613.0,Other,Other,Irregular,Other,Irregular
1355616.0,Spiral,Other,Other,Other,Spiral
1355638.0,Other,Other,Irregular,Other,Irregular
1355693.0,Spiral,Other,Other,Other,Spiral
1355696.0,Spiral,Other,Other,Other,Spiral
1355556.0,Spiral,Other,Other,Other,Spiral
1355961.0,Other,Other,Irregular,Other,Irregular
1356011.0,Spiral,Other,Other,Other,Spiral
1356039.0,Spiral,Other,Other,Other,Spiral
1355796.0,Other,Other,Irregular,Other,Irregular
1377298.0,Spiral,Other,Other,Other,Spiral
1377292.0,Spiral,Other,Other,Other,Spiral
1377161.0,Other,Other,Irregular,Other,Irregular
1377137.0,Other,Other,Irregular,Other,Irregular
1377097.0,Spiral,Other,Other,Other,Spiral
1377008.0,Other,Other,Irregular,Other,Irregular
1377001.0,Spiral,Other,Other,Other,Spiral
1376961.0,Spiral,Other,Other,Other,Spiral
1376946.0,Spiral,Other,Other,Other,Spiral
1376933.0,Other,Other,Irregular,Other,Irregular
1376843.0,Other,Other,Irregular,Other,Irregular
1376779.0,Other,Other,Irregular,Other,Irregular
1376766.0,Spiral,Other,Other,Other,Spiral
1376744.0,Spiral,Other,Other,Other,Spiral
1376716.0,Spiral,Other,Other,Other,Spiral
1376406.0,Other,Other,Irregular,Other,Irregular
1376454.0,Other,Other,Irregular,Other,Irregular
1376479.0,Other,Other,Irregular,Other,Irregular
1376511.0,Spiral,Other,Other,Other,Spiral
1377309.0,Other,Other,Irregular,Other,Irregular
1376587.0,Spiral,Other,Other,Other,Spiral
1376656.0,Spiral,Other,Other,Other,Spiral
1376675.0,Other,Other,Irregular,Other,Irregular
1376682.0,Spiral,Other,Other,Other,Spiral
1376703.0,Spiral,Other,Other,Other,Spiral
1376709.0,Spiral,Other,Other,Other,Spiral
1376284.0,Spiral,Other,Other,Other,Spiral
1377343.0,Spiral,Other,Other,Other,Spiral
1378204.0,Spiral,Other,Other,Other,Spiral
1378173.0,Other,Other,Irregular,Other,Irregular
1378037.0,Spiral,Other,Other,Other,Spiral
1378011.0,Spiral,Other,Other,Other,Spiral
1377931.0,Spiral,Other,Other,Other,Spiral
1377913.0,Spiral,Other,Other,Other,Spiral
1377898.0,Spiral,Other,Other,Other,Spiral
1377845.0,Other,Other,Irregular,Other,Irregular
1377819.0,Spiral,Other,Other,Other,Spiral
1377774.0,Other,Other,Irregular,Other,Irregular
1377722.0,Other,Other,Irregular,Other,Irregular
1377665.0,Spiral,Other,Other,Other,Spiral
1377354.0,Spiral,Other,Other,Other,Spiral
1377358.0,Spiral,Other,Other,Other,Spiral
1377389.0,Spiral,Other,Other,Other,Spiral
1377437.0,Spiral,Other,Other,Other,Spiral
1377330.0,Spiral,Other,Other,Other,Spiral
1377474.0,Spiral,Other,Other,Other,Spiral
1377479.0,Spiral,Other,Other,Other,Spiral
1377493.0,Spiral,Other,Other,Other,Spiral
1377561.0,Spiral,Other,Other,Other,Spiral
1377612.0,Spiral,Other,Other,Other,Spiral
1377475.0,Spiral,Other,Other,Other,Spiral
1376240.0,Spiral,Other,Other,Other,Spiral
1376143.0,Spiral,Other,Other,Other,Spiral
1375268.0,Spiral,Other,Other,Other,Spiral
1375150.0,Other,Other,Irregular,Other,Irregular
1375128.0,Spiral,Other,Other,Other,Spiral
1375002.0,Other,Other,Irregular,Other,Irregular
1374933.0,Spiral,Other,Other,Other,Spiral
1374871.0,Spiral,Other,Other,Other,Spiral
1374844.0,Spiral,Other,Other,Other,Spiral
1374834.0,Spiral,Other,Other,Other,Spiral
1374825.0,Spiral,Other,Other,Other,Spiral
1374817.0,Spiral,Other,Other,Other,Spiral
1374769.0,Other,Other,Irregular,Other,Irregular
1374731.0,Spiral,Other,Other,Other,Spiral
1374356.0,Spiral,Other,Other,Other,Spiral
1374387.0,Spiral,Other,Other,Other,Spiral
1374447.0,Spiral,Other,Other,Other,Spiral
1374514.0,Spiral,Other,Other,Other,Spiral
1374594.0,Spiral,Other,Other,Other,Spiral
1374622.0,Spiral,Other,Other,Other,Spiral
1374691.0,Spiral,Other,Other,Other,Spiral
1374703.0,Spiral,Other,Other,Other,Spiral
1374706.0,Spiral,Other,Other,Other,Spiral
1374723.0,Spiral,Other,Other,Other,Spiral
1376168.0,Other,Other,Irregular,Other,Irregular
1375372.0,Spiral,Other,Other,Other,Spiral
1375427.0,Other,Other,Irregular,Other,Irregular
1376113.0,Other,Other,Irregular,Other,Irregular
1376104.0,Spiral,Other,Other,Other,Spiral
1376096.0,Spiral,Other,Other,Other,Spiral
1376093.0,Spiral,Other,Other,Other,Spiral
1375972.0,Spiral,Other,Other,Other,Spiral
1375911.0,Spiral,Other,Other,Other,Spiral
1375907.0,Other,Other,Irregular,Other,Irregular
1375899.0,Spiral,Other,Other,Other,Spiral
1375892.0,Spiral,Other,Other,Other,Spiral
1375886.0,Spiral,Other,Other,Other,Spiral
1375810.0,Spiral,Other,Other,Other,Spiral
1375737.0,Spiral,Other,Other,Other,Spiral
1375454.0,Spiral,Other,Other,Other,Spiral
1375519.0,Spiral,Other,Other,Other,Spiral
1375526.0,Other,Other,Irregular,Other,Irregular
1375549.0,Other,Other,Irregular,Other,Irregular
1375399.0,Spiral,Other,Other,Other,Spiral
1375577.0,Spiral,Other,Other,Other,Spiral
1375612.0,Other,Other,Irregular,Other,Irregular
1375649.0,Other,Other,Irregular,Other,Irregular
1375657.0,Other,Other,Irregular,Other,Irregular
1375662.0,Spiral,Other,Other,Other,Spiral
1375685.0,Other,Other,Irregular,Other,Irregular
1375582.0,Spiral,Other,Other,Other,Spiral
1378247.0,Spiral,Other,Other,Other,Spiral
1378362.0,Other,Other,Irregular,Other,Irregular
1381237.0,Spiral,Other,Other,Other,Spiral
1381230.0,Spiral,Other,Other,Other,Spiral
1381137.0,Spiral,Other,Other,Other,Spiral
1381094.0,Other,Other,Irregular,Other,Irregular
1381083.0,Spiral,Other,Other,Other,Spiral
1381051.0,Spiral,Other,Other,Other,Spiral
1380918.0,Other,Other,Irregular,Other,Irregular
1380909.0,Spiral,Other,Other,Other,Spiral
1380879.0,Spiral,Other,Other,Other,Spiral
1380429.0,Other,Other,Irregular,Other,Irregular
1380432.0,Spiral,Other,Other,Other,Spiral
1380441.0,Other,Other,Irregular,Other,Irregular
1380527.0,Spiral,Other,Other,Other,Spiral
1380623.0,Other,Other,Irregular,Other,Irregular
1380640.0,Spiral,Other,Other,Other,Spiral
1380797.0,Spiral,Other,Other,Other,Spiral
1380804.0,Other,Other,Irregular,Other,Irregular
1380806.0,Spiral,Other,Other,Other,Spiral
1380625.0,Spiral,Other,Other,Other,Spiral
1380308.0,Other,Other,Irregular,Other,Irregular
1382123.0,Spiral,Other,Other,Other,Spiral
1382094.0,Other,Other,Irregular,Other,Irregular
1382030.0,Other,Other,Irregular,Other,Irregular
1381952.0,Spiral,Other,Other,Other,Spiral
1381923.0,Spiral,Other,Other,Other,Spiral
1381914.0,Other,Other,Irregular,Other,Irregular
1381856.0,Spiral,Other,Other,Other,Spiral
1381853.0,Spiral,Other,Other,Other,Spiral
1381847.0,Spiral,Other,Other,Other,Spiral
1381816.0,Spiral,Other,Other,Other,Spiral
1381777.0,Other,Other,Irregular,Other,Irregular
1381707.0,Spiral,Other,Other,Other,Spiral
1381384.0,Other,Other,Irregular,Other,Irregular
1381457.0,Spiral,Other,Other,Other,Spiral
1381526.0,Spiral,Other,Other,Other,Spiral
1381583.0,Spiral,Other,Other,Other,Spiral
1381635.0,Spiral,Other,Other,Other,Spiral
1381645.0,Other,Other,Irregular,Other,Irregular
1381482.0,Other,Other,Irregular,Other,Irregular
1378345.0,Spiral,Other,Other,Other,Spiral
1379998.0,Spiral,Other,Other,Other,Spiral
1379142.0,Spiral,Other,Other,Other,Spiral
1379118.0,Spiral,Other,Other,Other,Spiral
1379077.0,Spiral,Other,Other,Other,Spiral
1379060.0,Spiral,Other,Other,Other,Spiral
1379017.0,Other,Other,Irregular,Other,Irregular
1378977.0,Spiral,Other,Other,Other,Spiral
1378941.0,Spiral,Other,Other,Other,Spiral
1378930.0,Spiral,Other,Other,Other,Spiral
1378880.0,Spiral,Other,Other,Other,Spiral
1378866.0,Spiral,Other,Other,Other,Spiral
1378851.0,Other,Other,Irregular,Other,Irregular
1378847.0,Other,Other,Irregular,Other,Irregular
1378824.0,Other,Other,Irregular,Other,Irregular
1378796.0,Other,Other,Irregular,Other,Irregular
1378368.0,Other,Other,Irregular,Other,Irregular
1378387.0,Spiral,Other,Other,Other,Spiral
1378426.0,Spiral,Other,Other,Other,Spiral
1378529.0,Spiral,Other,Other,Other,Spiral
1378546.0,Spiral,Other,Other,Other,Spiral
1378554.0,Spiral,Other,Other,Other,Spiral
1378618.0,Spiral,Other,Other,Other,Spiral
1378699.0,Other,Other,Irregular,Other,Irregular
1378723.0,Spiral,Other,Other,Other,Spiral
1378777.0,Other,Other,Irregular,Other,Irregular
1378790.0,Other,Other,Irregular,Other,Irregular
1378609.0,Spiral,Other,Other,Other,Spiral
1380057.0,Spiral,Other,Other,Other,Spiral
1379240.0,Spiral,Other,Other,Other,Spiral
1379994.0,Spiral,Other,Other,Other,Spiral
1379892.0,Other,Other,Irregular,Other,Irregular
1379849.0,Spiral,Other,Other,Other,Spiral
1379771.0,Spiral,Other,Other,Other,Spiral
1379763.0,Spiral,Other,Other,Other,Spiral
1379686.0,Spiral,Other,Other,Other,Spiral
1379678.0,Spiral,Other,Other,Other,Spiral
1379618.0,Spiral,Other,Other,Other,Spiral
1379612.0,Spiral,Other,Other,Other,Spiral
1379357.0,Spiral,Other,Other,Other,Spiral
1379421.0,Other,Other,Irregular,Other,Irregular
1379479.0,Spiral,Other,Other,Other,Spiral
1379532.0,Spiral,Other,Other,Other,Spiral
1379561.0,Other,Other,Irregular,Other,Irregular
1379564.0,Spiral,Other,Other,Other,Spiral
1379605.0,Other,Other,Irregular,Other,Irregular
