# RA DEC
11.52333 9.145
11.55167 19.48722
11.56125 25.91889
11.57333 15.31639
11.59625 25.44194
11.59667 29.65472
11.60125 25.08222
11.60417 27.07445
11.6175 26.69111
11.61917 30.23583
11.61792 31.80556
11.62375 8.43417
11.6375 29.73306
11.64083 14.98028
11.66333 17.93333
11.66917 31.71917
11.67208 21.57528
11.69083 16.32361
11.70375 29.79889
11.70542 27.9425
11.71208 28.84167
11.71625 30.27444
11.71625 26.47667
11.7225 7.58972
11.73375 24.74806
11.73833 21.58361
11.73458 32.67722
11.75833 30.21806
11.76917 35.60333
11.77125 28.06389
11.78375 30.33861
11.78958 5.34917
11.7975 32.70222
11.80125 8.73917
11.80625 29.13694
11.81875 7.90944
11.82833 23.045
11.83417 27.83333
11.835 26.02806
11.83333 14.71917
11.85833 21.75222
11.86208 30.74139
11.86208 31.15
11.86875 28.17722
11.86917 5.14694
11.88083 31.65389
11.88542 15.70028
11.89458 4.95667
11.90208 14.15139
11.90542 26.80111
11.92 33.16667
11.92167 4.81694
11.93958 12.26333
11.94708 10.89583
11.95667 29.9625
11.9775 19.59806
11.98917 22.3775
12.00458 23.64556
12.00208 9.10028
12.0125 27.62389
12.01 8.29945
12.035 11.07333
12.05167 28.51056
12.0625 27.98944
12.05542 3.64306
12.07042 13.82139
12.07583 26.45361
12.08667 9.1675
12.09625 30.61917
12.09833 28.75722
12.1 4.095
12.10625 20.22695
12.13417 1.02806
12.145 27.68972
12.14417 10.33694
12.17375 24.59167
12.185 28.47389
12.1975 31.95361
12.19917 11.36694
12.22542 20.34195
12.22708 19.56222
12.23 31.78583
12.2275 9.73639
12.23708 29.06111
12.24167 2.69667
12.25792 28.21861
12.25833 14.045
12.25833 9.73639
12.25875 6.95722
12.27333 15.49528
12.29292 14.65056
12.30583 27.61944
12.3025 10.04639
12.31583 25.28389
12.32208 4.52833
12.35042 31.90611
12.34958 15.52944
12.34792 12.18333
12.36333 29.47306
12.36958 7.24861
12.37417 12.53
12.38458 35.24778
12.4 20.08361
12.40208 1.1125
12.42792 4.55528
12.44208 31.60028
12.4425 19.51139
12.44625 32.28028
12.47 35.73611
12.46667 19.00556
12.4675 25.94917
12.46917 0.96806
12.47542 25.82333
12.47125 10.60889
12.4925 21.71806
12.50333 30.12972
12.50875 -0.13
12.51458 21.82667
12.51083 7.9175
12.52583 7.19861
12.53917 31.50028
12.54333 31.73389
12.54958 27.2225
12.55333 14.68778
12.55667 14.3775
12.57625 27.48722
12.57708 19.7225
12.5925 24.51889
12.58833 11.71222
12.605 5.04611
12.625 21.74528
12.63958 11.74472
12.64667 14.44167
12.65708 32.10528
12.66292 29.1425
12.66292 29.50083
12.66417 32.35305
12.67667 22.65472
12.67083 3.10306
12.6725 12.09333
12.6925 30.53278
12.71083 30.16611
12.71542 28.70083
12.71292 0.85056
12.74 31.74778
12.73417 12.0025
12.74042 7.67
12.74417 16.08639
12.75708 26.01889
12.75875 11.52806
12.77083 25.55028
12.775 29.53833
12.77542 10.74861
12.77667 33.89056
12.78458 0.785
12.78875 11.35861
12.79917 12.02194
12.81958 10.79806
12.85792 27.27695
12.86542 25.89111
12.88917 29.39889
12.88917 29.71556
12.93042 19.64167
12.92833 22.51444
12.93125 3.17
12.95333 31.20639
12.96167 23.33028
12.95792 3.11083
12.97167 23.48222
12.98292 7.69194
13.01 1.35278
13.015 11.60583
13.02083 2.43139
13.03792 14.51083
13.06 32.4325
13.07625 31.43639
13.08375 33.08333
13.08458 33.75139
13.11625 14.52
13.12125 6.01861
13.12875 24.35028
13.12833 26.13445
13.12583 14.52139
13.14083 27.11889
13.15083 32.05917
13.15042 29.19944
13.15042 11.7975
13.16375 32.21778
13.175 27.38667
13.18625 14.73389
13.1925 6.02139
13.22208 31.63833
13.22125 1.22472
13.23125 29.57111
13.23708 29.41306
13.23583 0.38806
13.23875 29.03305
13.25417 31.01194
13.25042 15.03139
13.27292 6.14139
13.2825 27.48278
13.28625 21.92833
13.29958 31.65222
13.31875 31.62639
13.31708 1.82417
13.32708 31.23972
13.32125 4.52889
13.32792 25.91667
13.33625 31.71222
13.33875 30.07917
13.34125 32.64028
13.34958 5.77583
13.3525 14.49167
13.35958 29.27083
13.36833 2.77611
13.38292 28.27972
13.38083 11.51139
13.38542 2.92278
13.39708 21.50861
13.40125 31.41861
13.40458 31.57861
13.4075 7.18556
13.42583 18.09722
13.45375 35.45028
13.44542 14.55444
13.45375 27.06083
13.46125 30.22639
13.47958 20.39417
13.4825 29.1225
13.4975 25.78944
13.49333 3.01444
13.51125 10.65417
13.51625 7.47556
13.51708 7.40472
13.52625 30.34667
13.52583 32.17111
13.56042 9.75722
13.56375 1.07528
13.57 9.40417
13.5775 25.43555
13.59333 31.66722
13.61083 9.94889
13.61333 14.82333
13.63333 26.58056
13.65125 15.23972
13.65 6.07361
13.65458 12.38056
13.67167 24.86695
13.67917 15.2825
13.68417 21.52306
13.68208 28.71472
13.69625 31.36695
13.69625 13.6625
13.70292 31.74583
13.70667 29.24722
13.71 15.2725
13.71042 10.5375
13.72542 2.99083
13.7325 25.895
13.74542 30.80333
13.75583 16.58833
13.77125 28.08694
13.77833 31.54444
13.81125 35.43861
13.80958 9.44861
13.82083 21.67167
13.81417 12.31861
13.82417 31.73222
13.84167 31.67555
13.8525 30.49111
13.85125 12.11333
13.87 29.89694
13.8775 6.11639
13.88333 23.75556
13.88167 14.16611
13.88625 30.39889
13.89292 15.7775
13.89458 21.815
13.88958 14.76472
13.90208 13.81917
13.90208 24.19861
13.89708 13.77806
13.91 23.62944
13.90333 6.56806
13.93042 30.52444
13.93875 6.38417
13.99375 12.11833
14.01375 29.58806
14.02083 21.25833
14.0175 14.22944
14.0175 1.41972
14.03042 32.19445
14.02708 9.59611
14.04667 31.07167
14.05417 21.4575
14.05 0.80861
14.05875 6.74389
14.07083 24.05167
14.06458 4.41139
14.07583 11.33583
14.10333 21.40278
14.11 29.24722
14.12292 30.8975
14.1175 11.85833
14.12833 25.54417
14.13042 15.66444
14.14208 24.31528
14.15167 30.88694
14.16 35.77528
14.15292 5.72417
14.16917 29.66833
14.16667 10.34194
14.17542 30.44667
14.17 0.10778
14.17917 23.13194
14.17792 14.20667
14.18583 31.25083
14.20083 30.47583
14.23333 9.03056
14.25042 30.46056
14.24667 3.39472
14.25833 30.48917
14.26583 7.32056
14.27708 14.92361
14.29583 32.64667
14.30833 22.87306
14.32667 6.45528
14.33542 23.88417
14.36417 31.47528
14.38458 30.19111
14.38083 6.86917
14.38667 10.36611
14.40167 32.76167
14.41125 33.35167
14.41708 12.68
14.42042 32.53889
14.42542 15.07167
14.44417 7.13361
14.46042 31.48944
14.46333 30.34417
14.45875 7.19167
14.47417 28.4
14.47667 22.71806
14.48 0.87889
14.49 31.91556
14.49792 30.70667
14.52542 9.84056
14.59292 4.31194
14.62042 23.81222
14.61292 11.56556
14.61792 23.53694
14.61667 11.57972
14.62292 27.75583
14.63958 30.90972
14.65333 31.35722
14.64833 12.655
14.66208 3.02306
14.67 30.71722
14.68292 23.52028
14.6775 3.66944
14.68417 11.64639
14.685 12.74889
14.68625 16.78333
14.70667 0.58972
14.7375 13.71167
14.74875 31.17333
14.74792 1.00861
14.76 23.8525
14.765 14.52944
14.77042 15.22972
14.80208 6.92028
14.81125 6.27639
14.8375 23.95583
14.85417 11.20194
14.86583 26.25222
14.88875 31.80055
14.90833 35.56111
14.91083 29.33306
14.91292 18.83917
14.91833 15.33806
14.91917 0.92167
14.93 15.17556
14.9325 17.49306
14.94417 24.42861
14.94292 14.9525
14.94667 18.00444
14.95625 30.97611
14.95417 14.73028
14.95792 14.32944
14.9625 22.25361
14.96625 4.59
14.97625 31.82556
14.98667 31.97445
15.01 30.40333
15.05292 35.28861
15.05333 32.10917
15.06 19.05139
15.06917 31.0
15.07958 30.965
15.08042 31.46695
15.08417 30.9525
15.09 4.66722
15.10333 7.03222
15.11333 25.88972
15.12292 31.45028
15.12583 27.02944
15.12958 8.87722
15.13875 27.0975
15.14333 30.79389
15.15083 30.66917
15.15667 31.6025
15.16292 30.30389
15.16542 30.12222
15.16458 14.17056
15.17167 4.98056
15.18917 13.79639
15.19208 4.62
15.2 18.43833
15.2025 16.88222
15.2125 8.70778
15.21708 19.47917
15.22 16.08028
15.23792 28.84556
15.24208 31.23111
15.24958 29.94944
15.25333 29.60083
15.2525 13.46833
15.26375 30.69
15.25792 9.72083
15.25958 16.67889
15.27625 29.935
15.27875 31.06667
15.28375 29.73222
15.28833 4.71639
15.30208 6.23083
15.31042 31.24417
15.31583 9.72528
15.32542 31.28889
15.33833 31.5075
15.35333 31.04
15.35333 7.62972
15.35542 11.46
15.36792 31.19778
15.41375 35.7125
15.43708 3.0825
15.45333 31.22972
15.45458 8.79222
15.47292 2.68417
15.48792 26.48333
15.50667 15.585
15.52042 35.93444
15.52125 16.07278
15.5325 19.52611
15.5525 25.53083
15.55375 31.3375
15.55875 9.10333
15.585 20.55583
15.60167 26.61806
15.60083 10.65778
15.63333 1.35472
15.6325 34.27917
15.63917 5.54583
15.6575 31.54667
15.6625 31.77555
15.66542 35.90889
15.66958 16.0175
15.67708 2.86333
15.68625 17.83028
15.69625 29.06639
15.76208 15.69056
15.76 6.93889
15.77542 24.96917
15.78333 35.4525
15.78083 6.83
15.81917 22.33945
15.82292 26.64611
15.82833 14.03083
15.82833 26.79944
15.84208 8.125
15.85042 16.66556
15.85167 34.16917
15.89625 29.33417
15.8975 6.41917
15.90708 29.99944
15.91167 24.17
15.91292 31.05278
15.92375 32.045
15.92667 7.46778
15.93583 2.27806
15.9425 14.24889
15.95625 31.2
15.94958 6.85944
15.95667 22.02695
15.97792 21.87556
15.98875 15.2475
15.99792 32.95945
16.03042 24.29
16.02667 15.20222
16.03875 14.12611
16.07917 18.69778
16.09 6.64917
16.105 31.305
16.11167 22.49333
16.11209 31.05667
16.13292 7.85111
16.14708 35.74111
16.14792 15.27611
16.15333 4.60667
16.16375 32.33
16.16459 12.73833
16.16833 19.67694
16.17542 34.16611
16.185 32.96028
16.22 22.31028
16.22292 4.76167
16.22458 2.13028
16.23583 26.82583
16.23917 5.64917
16.24667 24.49306
16.24375 0.03028
16.26375 22.08417
16.28583 20.39972
16.29458 33.27167
16.29667 14.31056
16.315 28.40139
16.31958 11.67472
16.33583 31.68139
16.34917 32.18444
16.35542 24.02472
16.36667 4.28583
16.3825 15.47
16.38958 21.20389
16.39542 27.51
16.39875 31.01944
16.40667 10.12694
16.415 11.63917
16.42083 14.72778
16.42375 33.40834
16.4325 34.99028
16.44417 26.92444
16.44167 16.18361
16.44708 15.01639
16.46583 33.06861
16.47708 33.52806
16.48375 24.56889
16.48208 4.0875
16.48917 14.87444
16.49833 13.55583
16.49833 5.6825
16.51917 5.73944
16.53125 0.77472
16.54417 31.40306
16.55458 3.57417
16.56667 1.76861
16.57625 25.54472
16.58333 19.17972
16.58917 35.38472
16.59208 21.37111
16.58583 4.82722
16.58917 6.28778
16.595 18.97833
16.59958 33.775
16.60042 33.60167
16.60292 14.5725
16.60333 12.98028
16.61209 6.32889
16.62375 14.97611
16.62708 1.38417
16.63125 13.73889
16.64042 -0.13556
16.64458 9.2
16.64625 10.52056
16.66167 24.21278
16.66167 30.74278
16.665 20.14583
16.66 5.10778
16.68208 2.82861
16.685 7.23917
16.70875 17.19361
16.72583 11.90833
16.72917 1.94583
16.75042 25.59056
16.75542 26.51667
16.75708 4.5625
16.7675 27.25139
16.76583 32.39306
16.76208 6.14778
16.77292 31.40028
16.77667 15.7475
16.77417 2.33667
16.78417 4.7425
16.78542 5.88056
16.79958 10.83472
16.8125 13.94972
16.83292 31.36528
16.84333 16.68694
16.85542 14.33722
16.87583 11.30722
16.89625 32.08583
16.89583 34.03139
16.9 32.93722
16.91084 8.20083
16.91458 14.49972
16.92875 2.15694
16.93542 16.46944
16.94875 1.06806
16.94792 6.53278
16.97125 20.09444
16.97167 21.91028
16.9825 33.30194
16.98708 2.54083
16.9925 29.44667
17.00667 31.6875
17.00125 3.14917
17.02 21.11806
17.015 7.83833
17.0175 1.15667
17.03708 31.4025
17.03708 5.08861
17.04917 10.43278
17.06042 23.25472
17.065 21.09778
17.08125 16.35056
17.09208 0.09306
17.1025 14.02444
17.10083 6.49222
17.13208 24.66917
17.13667 11.04389
17.1425 18.77695
17.145 15.82806
17.14375 16.89861
17.15167 1.64694
17.16333 20.08611
17.16917 21.52417
17.1725 1.36778
17.17292 33.46667
17.1775 14.08611
17.17625 3.74583
17.20542 7.50361
17.21667 32.39806
17.22125 32.09889
17.22042 3.13972
17.23083 18.89389
17.23875 15.16472
17.25333 33.50834
17.25792 1.38028
17.27042 14.745
17.28333 14.22444
17.28666 1.12944
17.29375 1.2975
17.29833 19.44472
17.30042 15.42
17.30458 32.14806
17.3075 14.03056
17.31083 31.09722
17.30791 15.25972
17.31833 14.96667
17.32125 33.47917
17.33333 32.71944
17.34875 14.3325
17.37167 6.07944
17.37375 10.36694
17.37875 1.80361
17.38542 15.27083
17.4075 35.55889
17.40583 23.11194
17.41208 21.32583
17.41708 34.495
17.42208 18.5975
17.42292 23.29417
17.43667 31.14
17.43167 13.31028
17.47917 11.98861
17.48792 20.76917
17.49875 32.36972
17.50417 32.91611
17.51875 -0.01167
17.54208 10.49111
17.54875 22.0525
17.54083 16.4
17.55292 14.21083
17.55167 33.93222
17.55208 33.65
17.56167 21.96806
17.56583 29.19889
17.56375 22.35695
17.57917 9.06278
17.5925 30.18472
17.59708 15.6125
17.63041 33.91306
17.63875 29.96111
17.63375 32.95195
17.65125 30.44583
17.64875 2.11028
17.66 16.59306
17.6775 3.60944
17.67792 33.03528
17.67916 33.56111
17.68 6.98778
17.69792 15.68472
17.70542 3.21667
17.7075 0.21028
17.72667 24.46
17.75208 19.69917
17.75167 4.72333
17.77375 33.83222
17.77917 8.58417
17.78667 15.17111
17.78625 7.15056
17.79292 4.70278
17.82208 31.7375
17.82958 11.21472
17.83167 2.96944
17.84459 2.56222
17.84708 1.27139
17.85458 20.39417
17.85542 30.12194
17.8525 2.98056
17.8775 23.21611
17.87458 1.315
17.8725 6.83472
17.89792 35.88834
17.8975 17.46306
17.90042 0.4575
17.92042 29.06389
17.92333 18.60833
17.93625 15.26694
17.94 35.275
17.95458 15.1075
17.95667 15.54528
17.95583 2.04556
17.96292 36.02945
17.97333 32.47028
17.9825 6.28861
17.98375 33.03528
17.99042 28.78889
17.99875 31.9525
18.0375 32.0025
18.0425 32.12083
18.04708 1.04944
18.04875 12.23639
18.07375 7.35111
18.0825 15.02167
18.09667 6.73028
18.11708 14.74889
18.12333 31.99056
18.11959 32.84555
18.12125 33.33916
18.13625 17.4775
18.14042 3.43
18.14875 15.70611
18.15417 0.30722
18.16375 15.54583
18.16167 14.36167
18.16708 15.14389
18.17708 15.70028
18.17583 32.97361
18.215 23.47833
18.20917 8.82444
18.21125 1.87806
18.21542 15.65139
18.21292 15.08278
18.23458 0.98167
18.23625 33.84055
18.24875 27.63333
18.25958 -0.11917
18.28375 31.58556
18.28583 2.29083
18.29458 27.80111
18.29375 6.21639
18.29625 0.83944
18.29833 34.95639
18.30375 7.57528
18.31583 1.30917
18.32292 18.86611
18.32333 12.775
18.33542 14.73083
18.34417 15.23556
18.35208 15.7825
18.35333 0.16694
18.35292 2.62667
18.35792 4.90278
18.35833 4.87472
18.37125 3.97222
18.37083 6.34111
18.41875 0.87167
18.44917 23.4025
18.44833 7.77278
18.45792 30.16667
18.455 14.25111
18.45667 11.08
18.46167 35.1175
18.47042 17.05639
18.47542 19.17222
18.47708 12.605
18.47875 7.42806
18.50167 2.06861
18.52958 12.68056
18.54625 15.15444
18.55958 15.89556
18.55708 12.66611
18.565 22.79694
18.56 14.55583
18.56458 0.78194
18.57958 14.62694
18.58542 0.91639
18.59125 0.53444
18.6 16.60472
18.60125 12.44667
18.60875 15.81111
18.61542 34.06028
18.6275 32.66528
18.63 1.0125
18.63375 30.04222
18.645 32.5275
18.65125 2.53778
18.65958 1.83639
18.66958 30.37583
18.66375 12.30083
18.66708 1.175
18.68292 21.51083
18.67917 33.10694
18.68833 27.13889
18.69375 1.12528
18.71334 4.50778
18.7275 31.27639
18.72958 21.54194
18.7325 6.77222
18.74083 14.46694
18.74417 1.79972
18.74708 1.69028
18.75458 15.40944
18.75667 6.86333
18.765 5.37611
18.78125 33.38334
18.78167 4.84778
18.78458 33.78333
18.78625 7.2025
18.79625 30.19528
18.79375 16.4875
18.80542 8.53083
18.80542 6.46722
18.81458 1.79111
18.82417 28.53472
18.825 16.40111
18.83958 28.49222
18.83458 2.15417
18.83583 14.63722
18.84375 7.35472
18.84583 8.10111
18.85458 15.53
18.85333 7.58806
18.85917 20.06
18.86708 5.9425
18.87125 20.04056
18.8725 6.88222
18.87417 4.48167
18.89625 19.39528
18.89625 -0.08278
18.90167 4.17417
18.9025 33.07389
18.90625 16.16194
18.91125 31.65111
18.90667 9.31
18.93292 30.66139
18.93792 1.56139
18.94667 31.82556
18.94875 14.53917
18.95792 31.07833
18.95917 24.36861
18.95458 5.89778
18.96042 33.81667
18.96792 4.06028
18.97917 3.60528
18.98667 4.45056
18.99542 1.43417
18.99958 14.21528
18.99917 6.64694
19.01667 4.29611
19.02708 13.90278
19.02 -0.10917
19.02417 11.02444
19.0325 1.56806
19.04458 33.0725
19.05 0.77694
19.05292 1.50361
19.0575 25.18555
19.06375 31.0375
19.09792 3.30306
19.11042 17.35556
19.13167 15.7525
19.13708 28.98222
19.13458 9.72389
19.15125 1.21139
19.16083 7.92472
19.17958 26.92139
19.17458 6.58278
19.18542 31.68806
19.1825 1.13556
19.18083 16.40111
19.20792 2.34861
19.21333 32.23278
19.21375 4.40667
19.23708 0.16333
19.24 13.03222
19.275 30.98639
19.28 10.38917
19.28625 2.64972
19.28958 2.28583
19.33583 24.1375
19.33417 32.71722
19.35292 14.06583
19.355 32.92945
19.35583 7.10139
19.36292 4.15833
19.365 4.1475
19.41042 24.13445
19.41917 27.01417
19.42625 26.96611
19.42708 33.475
19.42958 13.31306
19.4375 21.42861
19.44167 10.19417
19.45083 1.20306
19.46042 13.515
19.46667 2.01861
19.48208 28.94944
19.5075 14.0975
19.50333 12.205
19.51375 27.18694
19.5125 14.14305
19.51083 2.145
19.51833 19.59806
19.53167 17.56167
19.53708 11.38361
19.54042 11.85944
19.5475 16.99306
19.56208 15.09639
19.57 6.45
19.58375 3.4775
19.59833 32.19639
19.59792 13.62806
19.60208 29.11278
19.60542 4.75472
19.6325 10.26139
19.63917 31.76278
19.63667 1.44139
19.64583 14.68639
19.6675 31.03833
19.66417 32.26111
19.66292 3.51389
19.66958 35.22556
19.66708 2.55417
19.68333 15.20028
19.69458 24.45222
19.69875 24.18806
19.69292 14.995
19.69667 4.74
19.70625 3.55472
19.71 33.15973
19.73083 5.55278
19.73166 16.31611
19.73542 16.34833
19.75417 19.87806
19.75208 12.9425
19.77 -0.13972
19.76917 10.00917
19.77625 13.98861
19.78041 14.59611
19.78958 33.02889
19.79875 11.11778
19.81125 34.85833
19.81375 2.21556
19.82458 21.76
19.82167 4.045
19.82208 4.57611
19.83375 22.325
19.84 2.25972
19.8475 12.43
19.85083 3.4575
19.85417 7.675
19.85875 0.63333
19.87542 19.81167
19.87208 8.1275
19.87875 3.22722
19.88333 19.71278
19.88917 21.15028
19.88292 3.91917
19.88625 14.87222
19.89875 18.43528
19.89708 4.91556
19.8975 17.57417
19.90125 3.25194
19.90833 8.1725
19.93667 3.41111
19.9375 10.17278
19.93917 34.13334
19.9425 1.74
19.94375 14.76583
19.94625 16.79167
19.96208 3.07139
19.97292 32.47083
19.97292 18.52
19.9725 33.19361
19.97292 10.55556
19.97375 32.94528
19.97542 16.53944
19.97958 2.33528
19.98417 2.7825
19.99708 23.9675
19.99458 12.63333
19.99667 0.72361
19.99792 8.85778
19.99833 14.78778
19.99833 12.9275
20.00583 14.78917
20.02917 14.36139
20.03333 0.07556
20.03292 3.4225
20.03625 12.16945
20.04333 17.86139
20.04625 2.36333
20.06042 24.74806
20.06042 3.13778
20.06334 14.21611
20.06125 14.87639
20.07792 30.77167
20.09042 1.9025
20.09083 7.53972
20.09833 0.03472
20.10458 5.82917
20.11667 32.46194
20.12292 35.30833
20.11667 12.18361
20.13667 29.61556
20.13375 1.26139
20.13833 8.23583
20.15583 33.55833
20.16375 30.39444
20.16292 29.69722
20.16917 18.51444
20.17292 1.35306
20.17708 14.85333
20.18208 19.52417
20.18 10.58056
20.18458 14.69333
20.18875 4.18139
20.19458 1.44694
20.19875 15.29778
20.21708 33.42083
20.21917 2.82194
20.22208 1.25972
20.23 18.64972
20.23042 6.57694
20.23208 34.98056
20.23583 7.53861
20.24333 25.52695
20.24292 5.49889
20.24667 29.23611
20.24583 2.96472
20.25042 17.07972
20.26125 26.08806
20.27042 33.89167
20.27625 33.21667
20.27875 5.43028
20.28417 1.37806
20.28959 15.69639
20.2875 7.24028
20.28875 5.14
20.29375 17.87389
20.30375 0.18917
20.31208 12.87306
20.31542 3.86194
20.33083 12.41055
20.3375 0.09806
20.33792 11.87528
20.34417 33.65722
20.35708 3.64083
20.36792 15.94917
20.36708 7.01278
20.37792 32.19722
20.37708 14.5125
20.38625 19.87611
20.40958 20.92694
20.41084 28.30694
20.41292 6.40028
20.44542 18.185
20.44958 23.78611
20.44417 5.25194
20.45083 28.52889
20.45125 11.74583
20.45083 17.59806
20.46167 18.26583
20.47333 31.18889
20.47458 9.21306
20.49 4.065
20.49542 15.79417
20.52458 32.20945
20.52208 3.80222
20.52375 0.09222
20.52625 0.28056
20.52625 6.51806
20.53125 9.41111
20.53375 0.945
20.53959 4.88167
20.54625 31.25222
20.5625 34.66667
20.56167 6.57111
20.56375 16.29972
20.57208 28.79972
20.57292 6.59667
20.58667 20.33889
20.58625 14.92222
20.60625 10.23806
20.61167 9.04806
20.62167 9.0675
20.63083 8.75444
20.64625 1.90306
20.655 9.14083
20.66417 -0.09556
20.67542 26.87861
20.685 19.03833
20.69292 19.30833
20.69375 33.96889
20.69833 1.74028
20.7275 28.83222
20.72417 13.13167
20.73042 3.85361
20.73208 7.94056
20.73583 8.85389
20.74375 32.17334
20.74667 33.16778
20.75875 34.13417
20.76417 15.21278
20.77167 25.91167
20.775 22.15028
20.76917 9.34639
20.77125 17.89556
20.7825 3.47972
20.78958 19.57139
20.78666 6.66861
20.79667 33.53056
20.82125 14.64944
20.82375 1.83028
20.82625 1.86611
20.82667 33.35
20.82792 17.29028
20.83292 18.96583
20.83208 14.26694
20.83292 7.79944
20.84 15.20222
20.86708 30.78944
20.8575 34.72972
20.875 16.73333
20.87917 11.29056
20.87625 8.14056
20.88375 6.96083
20.88792 18.26583
20.895 34.57055
20.90083 32.63695
20.92083 21.36028
20.92875 16.53167
20.92958 7.045
20.93125 6.69083
20.94208 20.84389
20.94292 11.51194
20.95542 24.54083
20.96625 33.0375
20.97417 32.65
20.9825 28.63056
20.99 32.07472
20.99417 17.375
20.99458 33.85694
20.99708 33.90694
21.00292 6.26222
21.01375 31.62695
21.015 27.04944
21.01542 28.10083
21.02 12.91972
21.02458 34.00917
21.03625 28.61222
21.0375 32.76472
21.03875 9.93583
21.04125 17.29389
21.06667 35.36111
21.06167 1.0475
21.06917 34.56278
21.075 25.60028
21.08833 25.48361
21.09458 36.07722
21.1 3.88222
21.11 1.15167
21.11833 2.24111
21.1275 35.34722
21.1275 15.76778
21.13375 0.83056
21.13917 3.81278
21.13958 16.53333
21.14833 21.12
21.145 1.73694
21.1475 7.72722
21.15833 21.88445
21.16 18.62972
21.15875 -0.06333
21.16375 15.72472
21.16667 3.76194
21.17083 0.83889
21.17833 10.31417
21.18583 9.99472
21.20042 35.47278
21.19917 0.90861
21.20083 1.04472
21.21167 31.31556
21.21208 32.22611
21.22625 11.30083
21.22875 2.06611
21.23375 0.22
21.23625 10.98528
21.23875 14.21917
21.24958 10.02694
21.26375 15.85028
21.26583 0.82556
21.26667 14.4
21.27375 14.61333
21.285 3.60556
21.28875 2.3
21.30333 14.86083
21.30958 19.6575
21.31542 34.36666
21.3225 14.14528
21.32208 9.26694
21.32542 7.36333
21.33292 34.02611
21.34208 14.84056
21.34792 14.52111
21.34875 17.41667
21.35333 10.79722
21.35666 10.16611
21.3675 18.45306
21.37708 32.13917
21.37333 7.55917
21.37667 14.19139
21.38083 19.60778
21.38 10.1325
21.39667 29.62194
21.39708 15.64778
21.39833 18.06278
21.39583 7.98639
21.41208 29.31389
21.4175 1.18306
21.41917 0.13472
21.43333 1.16833
21.4375 8.00167
21.45042 17.22639
21.45083 9.57972
21.47458 16.60528
21.48166 2.10194
21.48292 10.93306
21.4925 20.99528
21.51208 11.44556
21.51167 2.44917
21.52167 29.72528
21.5225 0.32389
21.54625 27.96611
21.54209 31.64806
21.54083 2.04167
21.54917 32.13778
21.54458 9.66222
21.57875 32.63528
21.5775 34.69806
21.58458 11.56528
21.605 15.59305
21.60125 6.28111
21.60917 31.01056
